gmDate,seasonType,season,teamWins,teamLosses,teamAbbr,teamLoc,teamRslt,teamDayOff,teamPTS,teamAST,teamTO,teamMin,teamSTL,teamBLK,teamPF,teamFGA,teamFGM,teamFG%,team2PA,team2PM,team2P%,team3PA,team3PM,team3P%,teamFTA,teamFTM,teamFT%,teamORB,teamDRB,teamTRB,teamTREB%,teamASST%,teamTS%,teamEFG%,teamOREB%,teamDREB%,teamTO%,teamSTL%,teamBLK%,teamBLKR,teamPPS,teamFIC,teamFIC40,teamOrtg,teamDrtg,teamEDiff,teamPlay%,teamAR,teamPoss,teamAST/TO,teamPace,teamSTL/TO,opptWins,opptLosses,opptAbbr,opptLoc,opptRslt,opptDayOff,opptPTS,opptAST,opptTO,opptMin,opptSTL,opptBLK,opptPF,opptFGA,opptFGM,opptFG%,oppt2PA,oppt2PM,oppt2P%,oppt3PA,oppt3PM,oppt3P%,opptFTA,opptFTM,opptFT%,opptORB,opptDRB,opptTRB,opptTREB%,opptASST%,opptTS%,opptEFG%,opptOREB%,opptDREB%,opptTO%,opptSTL%,opptBLK%,opptBLKR,opptPPS,opptFIC,opptFIC40,opptOrtg,opptDrtg,opptEDiff,opptPlay%,opptAR,opptAST/TO,opptSTL/TO,opptPoss,opptPace,matchWinner
1998-07-05,Regular,1998,6,5,NYL,Away,Win,1,62.0,15.0,18.0,225.0,15.0,7.0,24.0,78.0,26.0,0.33,74.0,26.0,22.0,4.0,0.0,0.0,15.0,10.0,0.67,15.0,26.0,41.0,46.59,0.58,0.38,0.33,30.61,66.67,17.54,19.23,8.98,14.58,0.79,39.38,35.0,79.5,78.22,1.28,0.32,14.37,77.99,0.83,83.19,0.83,1,9,WAS,Home,Loss,1,61.0,11.0,28.0,225.0,9.0,3.0,17.0,62.0,20.0,0.32,48.0,16.0,5.94,14.0,4.0,0.29,27.0,17.0,0.63,13.0,34.0,47.0,53.41,0.55,0.45,0.35,33.33,69.39,27.48,10.18,3.39,4.05,0.98,29.38,26.12,69.03,70.16,-1.13,0.26,12.34,0.39,0.32,88.37,94.26,NYL
1998-07-06,Regular,1998,9,1,HOU,Away,Win,2,78.0,19.0,17.0,200.0,16.0,2.0,18.0,61.0,26.0,0.43,41.0,15.0,5.82,20.0,11.0,0.55,21.0,15.0,0.71,8.0,21.0,29.0,50.88,0.73,0.59,0.52,26.67,77.78,19.49,26.23,3.28,4.88,1.28,59.12,59.12,127.89,104.94,22.95,0.37,21.65,60.99,1.12,73.19,0.94,5,4,CLE,Home,Loss,3,64.0,19.0,23.0,200.0,5.0,3.0,20.0,53.0,23.0,0.43,41.0,18.0,10.91,12.0,5.0,0.42,14.0,13.0,0.93,6.0,22.0,28.0,49.12,0.83,0.57,0.48,22.22,73.33,27.99,6.69,4.01,7.32,1.21,35.5,35.5,85.65,104.39,-18.74,0.33,21.39,0.83,0.22,74.72,89.66,HOU
1998-07-06,Regular,1998,6,4,DET,Away,Loss,4,56.0,13.0,13.0,200.0,4.0,2.0,26.0,57.0,22.0,0.39,47.0,20.0,11.96,10.0,2.0,0.2,19.0,10.0,0.53,10.0,20.0,30.0,49.18,0.59,0.46,0.4,31.25,68.97,16.59,7.02,3.51,3.85,0.98,24.12,24.12,98.26,103.53,-5.27,0.37,17.42,56.99,1.0,68.39,0.31,7,5,NYL,Home,Win,0,59.0,9.0,13.0,200.0,5.0,2.0,24.0,53.0,20.0,0.38,52.0,19.0,18.98,1.0,1.0,1.0,24.0,18.0,0.75,9.0,22.0,31.0,50.82,0.45,0.51,0.39,31.03,68.75,16.98,7.65,3.06,4.26,1.11,26.75,26.75,90.28,85.69,4.59,0.35,13.97,0.69,0.38,65.35,78.42,NYL
1998-07-06,Regular,1998,3,7,SAC,Away,Loss,0,64.0,19.0,10.0,200.0,9.0,2.0,18.0,63.0,26.0,0.41,47.0,20.0,9.9,16.0,6.0,0.38,8.0,6.0,0.75,10.0,21.0,31.0,45.59,0.73,0.49,0.46,27.78,65.62,13.07,14.29,3.18,4.76,1.02,50.5,50.5,101.6,107.95,-6.35,0.41,21.47,62.99,1.9,75.59,0.9,3,8,UTA,Home,Win,0,68.0,16.0,14.0,200.0,3.0,6.0,12.0,54.0,22.0,0.41,42.0,17.0,9.91,12.0,5.0,0.42,23.0,19.0,0.83,11.0,26.0,37.0,54.41,0.73,0.58,0.45,34.38,72.22,17.92,4.48,8.95,12.77,1.26,54.38,54.38,101.46,95.49,5.97,0.39,21.66,1.14,0.21,67.02,80.42,UTA
1998-07-07,Regular,1998,8,2,CHA,Away,Loss,2,79.0,19.0,18.0,200.0,8.0,2.0,16.0,66.0,31.0,0.47,51.0,25.0,15.91,15.0,6.0,0.4,17.0,11.0,0.65,10.0,22.0,32.0,48.48,0.61,0.57,0.52,30.3,66.67,19.68,12.12,3.03,3.28,1.2,52.62,52.62,119.72,130.32,-10.6,0.42,19.89,65.99,1.06,79.19,0.44,2,7,LAS,Home,Win,4,86.0,20.0,14.0,200.0,12.0,5.0,20.0,66.0,34.0,0.52,61.0,32.0,28.97,5.0,2.0,0.4,22.0,16.0,0.73,11.0,23.0,34.0,51.52,0.59,0.61,0.53,33.33,69.7,15.61,15.44,6.43,9.8,1.3,69.5,69.5,110.65,101.65,9.0,0.49,22.14,1.43,0.86,77.72,93.26,LAS
1998-07-08,Regular,1998,1,10,WAS,Away,Loss,2,65.0,14.0,27.0,200.0,10.0,4.0,25.0,50.0,22.0,0.44,36.0,18.0,7.92,14.0,4.0,0.29,26.0,17.0,0.65,9.0,21.0,30.0,52.63,0.64,0.58,0.48,33.33,70.0,30.53,20.0,8.0,7.84,1.3,31.0,31.0,130.03,154.03,-24.0,0.32,17.6,49.99,0.52,59.99,0.37,5,5,CLE,Home,Win,1,77.0,18.0,15.0,200.0,14.0,1.0,19.0,60.0,27.0,0.45,51.0,24.0,17.95,9.0,3.0,0.33,30.0,20.0,0.67,9.0,18.0,27.0,47.37,0.67,0.58,0.47,30.0,66.67,17.01,18.61,1.33,2.78,1.28,51.75,51.75,102.35,86.4,15.95,0.41,22.56,1.2,0.93,75.23,90.28,CLE
1998-07-08,Regular,1998,7,3,PHO,Away,Win,3,78.0,18.0,17.0,200.0,7.0,2.0,24.0,65.0,30.0,0.46,51.0,22.0,15.88,14.0,8.0,0.57,17.0,10.0,0.59,8.0,26.0,34.0,50.0,0.6,0.57,0.52,25.81,70.27,19.0,10.77,3.08,3.77,1.2,48.38,48.38,120.02,116.94,3.08,0.41,19.46,64.99,1.06,77.99,0.41,6,5,DET,Home,Loss,1,76.0,13.0,18.0,200.0,6.0,1.0,23.0,64.0,26.0,0.41,53.0,20.0,14.91,11.0,6.0,0.55,26.0,18.0,0.69,11.0,23.0,34.0,50.0,0.5,0.55,0.45,29.73,74.19,19.26,7.57,1.26,1.96,1.19,37.0,37.0,95.9,98.42,-2.52,0.37,15.56,0.72,0.33,79.25,95.1,PHO
1998-07-08,Regular,1998,3,8,SAC,Away,Win,1,76.0,23.0,15.0,200.0,7.0,1.0,24.0,54.0,28.0,0.52,44.0,23.0,17.91,10.0,5.0,0.5,20.0,15.0,0.75,6.0,26.0,32.0,49.23,0.82,0.65,0.56,24.0,65.0,19.28,12.97,1.85,2.13,1.41,57.5,57.5,140.77,131.51,9.26,0.44,27.64,53.99,1.53,64.79,0.47,3,7,LAS,Home,Loss,0,71.0,17.0,13.0,200.0,6.0,2.0,18.0,62.0,22.0,0.35,47.0,17.0,6.92,15.0,5.0,0.33,29.0,22.0,0.76,14.0,19.0,33.0,50.77,0.77,0.52,0.4,35.0,76.0,14.81,8.77,2.92,4.55,1.15,44.88,44.88,103.74,111.05,-7.31,0.36,21.45,1.31,0.46,68.44,82.13,SAC
1998-07-08,Regular,1998,10,1,HOU,Away,Win,1,79.0,17.0,12.0,200.0,9.0,4.0,15.0,58.0,28.0,0.48,40.0,18.0,9.83,18.0,10.0,0.56,16.0,13.0,0.81,11.0,20.0,31.0,60.78,0.61,0.64,0.57,42.31,80.0,15.58,15.52,6.9,8.7,1.36,66.0,66.0,136.23,93.12,43.11,0.47,21.26,57.99,1.42,69.59,0.75,8,5,NYL,Home,Loss,1,54.0,14.0,16.0,200.0,7.0,1.0,20.0,52.0,21.0,0.4,46.0,19.0,14.96,6.0,2.0,0.33,12.0,10.0,0.83,5.0,15.0,20.0,39.22,0.67,0.49,0.42,20.0,57.69,21.83,10.85,1.55,2.5,1.04,22.75,22.75,83.71,122.46,-38.75,0.33,18.25,0.88,0.44,64.51,77.41,HOU
1998-07-08,Regular,1998,8,3,CHA,Away,Win,0,77.0,16.0,17.0,200.0,8.0,3.0,14.0,52.0,24.0,0.46,42.0,21.0,13.94,10.0,3.0,0.3,32.0,26.0,0.81,7.0,18.0,25.0,49.02,0.67,0.65,0.49,26.92,72.0,20.46,15.39,5.77,5.66,1.48,49.5,49.5,148.11,132.72,15.39,0.39,22.56,51.99,0.94,62.39,0.47,4,8,UTA,Home,Loss,1,69.0,19.0,20.0,200.0,8.0,5.0,27.0,61.0,29.0,0.48,53.0,26.0,20.95,8.0,3.0,0.38,9.0,8.0,0.89,7.0,19.0,26.0,50.98,0.66,0.55,0.5,28.0,73.08,23.54,10.61,6.63,11.9,1.13,39.62,39.62,91.54,102.15,-10.61,0.39,19.78,0.95,0.4,75.38,90.46,CHA
1998-07-09,Regular,1998,6,6,DET,Away,Loss,0,66.0,13.0,14.0,200.0,6.0,3.0,21.0,66.0,25.0,0.38,56.0,23.0,14.97,10.0,2.0,0.2,23.0,14.0,0.61,12.0,24.0,36.0,50.0,0.52,0.46,0.39,32.43,68.57,15.53,9.09,4.55,6.25,1.0,35.38,35.38,100.02,145.48,-45.46,0.37,15.69,65.99,0.93,79.19,0.43,11,1,HOU,Home,Win,0,96.0,19.0,12.0,200.0,10.0,2.0,21.0,67.0,34.0,0.51,48.0,25.0,14.87,19.0,9.0,0.47,25.0,19.0,0.76,11.0,25.0,36.0,50.0,0.56,0.66,0.57,31.43,67.57,13.33,12.79,2.56,3.57,1.43,74.62,74.62,122.75,84.39,38.36,0.5,21.84,1.58,0.83,78.21,93.85,HOU
1998-07-10,Regular,1998,6,5,CLE,Away,Loss,1,60.0,13.0,15.0,200.0,3.0,3.0,24.0,61.0,22.0,0.36,55.0,21.0,15.98,6.0,1.0,0.17,17.0,15.0,0.88,10.0,19.0,29.0,41.43,0.59,0.46,0.37,27.78,55.88,17.97,4.92,4.92,5.66,0.98,24.12,24.12,98.38,124.61,-26.23,0.33,15.95,60.99,0.87,73.19,0.2,8,3,PHO,Home,Win,1,76.0,19.0,13.0,200.0,8.0,6.0,17.0,66.0,27.0,0.41,53.0,22.0,13.92,13.0,5.0,0.38,30.0,17.0,0.57,15.0,26.0,41.0,58.57,0.7,0.52,0.45,44.12,72.22,14.1,10.56,7.92,10.91,1.15,61.25,61.25,100.36,79.23,21.13,0.42,22.41,1.46,0.62,75.73,90.88,PHO
1998-07-10,Regular,1998,9,3,CHA,Away,Win,1,63.0,12.0,14.0,200.0,9.0,3.0,14.0,64.0,23.0,0.36,49.0,20.0,7.95,15.0,3.0,0.2,20.0,14.0,0.7,8.0,30.0,38.0,50.67,0.52,0.46,0.38,22.22,76.92,16.13,14.06,4.69,6.0,0.98,41.0,41.0,98.44,85.94,12.5,0.33,14.78,64.0,0.86,76.8,0.64,4,8,SAC,Home,Loss,1,55.0,16.0,18.0,200.0,6.0,8.0,19.0,65.0,22.0,0.34,50.0,19.0,6.95,15.0,3.0,0.2,10.0,8.0,0.8,9.0,28.0,37.0,49.33,0.73,0.41,0.36,23.08,77.78,20.59,7.91,10.55,16.33,0.85,35.0,35.0,72.55,83.1,-10.55,0.3,16.91,0.89,0.33,75.81,90.97,CHA
1998-07-11,Regular,1998,4,9,UTA,Away,Loss,2,68.0,12.0,15.0,200.0,8.0,3.0,19.0,62.0,27.0,0.44,54.0,24.0,18.95,8.0,3.0,0.38,11.0,11.0,1.0,11.0,24.0,35.0,57.38,0.44,0.53,0.46,36.67,77.42,18.33,12.91,4.84,6.98,1.1,44.88,44.88,109.7,116.15,-6.45,0.41,14.26,61.99,0.8,74.39,0.53,12,1,HOU,Home,Win,1,72.0,12.0,11.0,200.0,12.0,4.0,16.0,57.0,28.0,0.49,43.0,25.0,13.95,14.0,3.0,0.21,20.0,13.0,0.65,7.0,19.0,26.0,42.62,0.43,0.59,0.52,22.58,63.33,14.32,17.74,5.91,7.41,1.26,52.0,52.0,106.43,100.52,5.91,0.46,16.85,1.09,1.09,67.65,81.18,HOU
1998-07-11,Regular,1998,6,7,DET,Away,Loss,1,53.0,9.0,18.0,200.0,10.0,4.0,23.0,67.0,20.0,0.3,60.0,19.0,12.99,7.0,1.0,0.14,22.0,12.0,0.55,15.0,16.0,31.0,39.24,0.45,0.37,0.31,32.61,48.48,19.01,14.93,5.97,7.84,0.79,15.0,15.0,79.12,116.44,-37.32,0.29,10.67,66.99,0.5,80.39,0.56,1,11,WAS,Home,Win,2,78.0,14.0,21.0,200.0,7.0,4.0,18.0,60.0,28.0,0.47,51.0,24.0,18.93,9.0,4.0,0.44,28.0,18.0,0.64,17.0,31.0,48.0,60.76,0.5,0.59,0.5,51.52,67.39,22.5,8.74,5.0,6.67,1.3,57.75,57.75,97.41,66.19,31.22,0.44,16.93,0.67,0.33,80.07,96.08,WAS
1998-07-12,Regular,1998,6,6,CLE,Away,Loss,1,66.0,22.0,20.0,200.0,7.0,7.0,21.0,55.0,27.0,0.49,49.0,23.0,20.93,6.0,4.0,0.67,12.0,8.0,0.67,4.0,18.0,22.0,41.51,0.81,0.57,0.53,18.18,58.06,24.91,12.73,12.73,14.29,1.2,43.25,43.25,120.02,158.21,-38.19,0.38,23.99,54.99,1.1,65.99,0.35,3,8,LAS,Home,Win,3,87.0,21.0,15.0,200.0,16.0,6.0,17.0,63.0,30.0,0.48,49.0,22.0,15.87,14.0,8.0,0.57,23.0,19.0,0.83,13.0,18.0,31.0,58.49,0.7,0.64,0.54,41.94,81.82,17.02,22.1,8.29,12.24,1.38,77.12,77.12,120.18,91.17,29.01,0.46,23.63,1.4,1.07,72.39,86.87,LAS
1998-07-12,Regular,1998,10,3,CHA,Away,Win,1,75.0,19.0,7.0,200.0,8.0,5.0,13.0,66.0,29.0,0.44,48.0,22.0,10.89,18.0,7.0,0.39,13.0,10.0,0.77,9.0,33.0,42.0,52.5,0.66,0.54,0.49,25.0,75.0,8.89,12.12,7.58,9.09,1.14,72.88,72.88,113.65,86.38,27.27,0.45,22.02,65.99,2.71,79.19,1.14,8,6,NYL,Home,Loss,3,57.0,15.0,10.0,200.0,4.0,1.0,14.0,67.0,21.0,0.31,55.0,17.0,8.94,12.0,4.0,0.33,15.0,11.0,0.73,11.0,27.0,38.0,47.5,0.71,0.41,0.34,25.0,75.0,11.96,5.82,1.45,2.08,0.85,35.38,35.38,82.91,109.09,-26.18,0.32,17.56,1.5,0.4,68.75,82.5,CHA
1998-07-13,Regular,1998,2,11,WAS,Away,Loss,1,67.0,14.0,24.0,200.0,5.0,3.0,21.0,56.0,25.0,0.45,51.0,21.0,19.93,5.0,4.0,0.8,20.0,13.0,0.65,16.0,19.0,35.0,54.69,0.56,0.55,0.48,50.0,59.38,27.03,8.93,5.36,5.36,1.2,35.25,35.25,119.66,144.67,-25.01,0.39,16.43,55.99,0.58,67.19,0.21,13,1,HOU,Home,Win,1,81.0,19.0,12.0,200.0,11.0,3.0,18.0,73.0,36.0,0.49,56.0,32.0,18.95,17.0,4.0,0.24,7.0,5.0,0.71,13.0,16.0,29.0,45.31,0.53,0.54,0.52,40.62,50.0,13.62,15.7,4.28,5.88,1.11,60.62,60.62,115.63,95.65,19.98,0.5,18.83,1.58,0.92,70.05,84.06,HOU
1998-07-13,Regular,1998,4,8,LAS,Away,Loss,0,62.0,10.0,22.0,200.0,10.0,5.0,29.0,60.0,21.0,0.35,53.0,19.0,13.97,7.0,2.0,0.29,24.0,18.0,0.75,12.0,23.0,35.0,53.03,0.48,0.47,0.37,37.5,67.65,23.77,16.67,8.33,10.2,1.03,25.75,25.75,103.35,120.02,-16.67,0.3,12.28,59.99,0.45,71.99,0.45,9,3,PHO,Home,Win,2,72.0,19.0,19.0,200.0,11.0,3.0,24.0,62.0,25.0,0.4,49.0,20.0,11.92,13.0,5.0,0.38,26.0,17.0,0.65,11.0,20.0,31.0,46.97,0.76,0.53,0.44,32.35,62.5,20.55,14.22,3.88,5.66,1.16,43.75,43.75,93.08,80.16,12.92,0.36,21.45,1.0,0.58,77.35,92.82,PHO
1998-07-13,Regular,1998,6,8,DET,Away,Win,1,74.0,12.0,20.0,200.0,6.0,4.0,25.0,67.0,26.0,0.39,56.0,22.0,14.94,11.0,4.0,0.36,22.0,18.0,0.82,15.0,31.0,46.0,57.5,0.46,0.52,0.42,37.5,77.5,20.69,8.96,5.97,7.84,1.1,43.25,43.25,110.46,100.01,10.45,0.36,13.43,66.99,0.6,80.39,0.3,4,10,UTA,Home,Loss,1,67.0,11.0,14.0,200.0,14.0,9.0,21.0,62.0,22.0,0.35,51.0,20.0,10.97,11.0,2.0,0.18,31.0,21.0,0.68,9.0,25.0,34.0,42.5,0.5,0.49,0.37,22.5,62.5,15.62,18.17,11.68,16.07,1.08,46.12,46.12,86.93,96.02,-9.09,0.33,14.99,0.79,1.0,77.07,92.48,DET
1998-07-14,Regular,1998,6,7,CLE,Away,Win,1,61.0,17.0,14.0,200.0,5.0,8.0,18.0,57.0,22.0,0.39,47.0,19.0,11.95,10.0,3.0,0.3,15.0,14.0,0.93,8.0,21.0,29.0,51.79,0.77,0.51,0.41,32.0,67.74,18.04,8.77,14.04,16.33,1.07,43.38,43.38,107.04,101.77,5.27,0.35,20.88,56.99,1.21,68.39,0.36,4,9,SAC,Home,Loss,3,58.0,20.0,15.0,200.0,9.0,4.0,19.0,58.0,22.0,0.38,49.0,20.0,12.97,9.0,2.0,0.22,19.0,12.0,0.63,10.0,17.0,27.0,48.21,0.91,0.47,0.4,32.26,68.0,18.44,13.57,6.03,8.51,1.0,38.62,38.62,87.44,91.96,-4.52,0.35,23.63,1.33,0.6,66.33,79.6,CLE
1998-07-15,Regular,1998,8,7,NYL,Away,Loss,2,65.0,16.0,18.0,200.0,6.0,1.0,23.0,63.0,25.0,0.4,49.0,21.0,10.94,14.0,4.0,0.29,15.0,11.0,0.73,12.0,22.0,34.0,58.62,0.64,0.49,0.43,37.5,84.62,20.55,9.53,1.59,2.22,1.03,34.12,34.12,103.19,114.3,-11.11,0.36,17.7,62.99,0.89,75.59,0.33,11,3,CHA,Home,Win,2,72.0,16.0,14.0,200.0,11.0,2.0,13.0,53.0,27.0,0.51,45.0,25.0,18.96,8.0,2.0,0.25,27.0,16.0,0.59,4.0,20.0,24.0,41.38,0.59,0.61,0.53,15.38,62.5,17.75,15.04,2.73,4.08,1.36,49.62,49.62,98.41,88.85,9.56,0.43,22.5,1.14,0.79,73.16,87.79,CHA
1998-07-15,Regular,1998,4,10,SAC,Away,Loss,0,76.0,22.0,17.0,225.0,8.0,1.0,21.0,88.0,32.0,0.36,74.0,27.0,17.94,14.0,5.0,0.36,9.0,7.0,0.78,20.0,26.0,46.0,57.5,0.69,0.42,0.39,40.82,83.87,15.6,9.09,1.14,1.85,0.86,49.62,44.11,86.37,92.06,-5.69,0.38,17.88,87.99,1.29,93.86,0.47,4,9,LAS,Home,Win,1,81.0,19.0,16.0,225.0,3.0,7.0,20.0,67.0,30.0,0.45,54.0,27.0,16.96,13.0,3.0,0.23,23.0,18.0,0.78,5.0,29.0,34.0,42.5,0.63,0.56,0.47,16.13,59.18,17.18,3.47,8.1,9.46,1.21,51.88,46.12,93.77,87.98,5.79,0.38,20.68,1.19,0.19,86.38,92.14,LAS
1998-07-15,Regular,1998,7,8,DET,Away,Loss,1,60.0,8.0,20.0,200.0,6.0,5.0,22.0,57.0,21.0,0.37,54.0,19.0,17.96,3.0,2.0,0.67,22.0,16.0,0.73,12.0,21.0,33.0,50.0,0.38,0.49,0.39,35.29,65.62,23.07,10.53,8.77,9.43,1.05,24.75,24.75,105.28,128.09,-22.81,0.32,10.62,56.99,0.4,68.39,0.3,10,3,PHO,Home,Win,1,73.0,21.0,14.0,200.0,11.0,6.0,22.0,63.0,28.0,0.44,53.0,25.0,17.95,10.0,3.0,0.3,21.0,14.0,0.67,11.0,22.0,33.0,50.0,0.75,0.54,0.47,34.38,64.71,16.23,15.09,8.23,11.11,1.16,58.38,58.38,100.11,82.28,17.83,0.42,23.66,1.5,0.79,72.92,87.5,PHO
1998-07-16,Regular,1998,8,8,NYL,Away,Loss,0,51.0,16.0,18.0,200.0,7.0,5.0,17.0,50.0,19.0,0.38,45.0,17.0,13.96,5.0,2.0,0.4,16.0,11.0,0.69,8.0,19.0,27.0,46.55,0.84,0.48,0.4,27.59,65.52,23.99,14.0,10.0,10.2,1.02,31.25,31.25,102.02,120.02,-18.0,0.32,20.79,49.99,0.89,59.99,0.39,7,7,CLE,Home,Win,1,60.0,16.0,15.0,200.0,10.0,4.0,19.0,56.0,25.0,0.45,49.0,23.0,17.96,7.0,2.0,0.29,12.0,8.0,0.67,10.0,21.0,31.0,53.45,0.64,0.51,0.46,34.48,72.41,19.66,15.36,6.14,8.89,1.07,44.75,44.75,92.17,78.34,13.83,0.41,19.58,1.07,0.67,65.1,78.12,CLE
1998-07-17,Regular,1998,2,12,WAS,Away,Loss,3,56.0,15.0,15.0,200.0,5.0,4.0,24.0,65.0,22.0,0.34,44.0,18.0,0.94,21.0,4.0,0.19,12.0,8.0,0.67,10.0,23.0,33.0,46.48,0.68,0.41,0.37,27.78,65.71,17.59,7.69,6.15,7.55,0.86,27.0,27.0,86.17,132.33,-46.16,0.31,16.72,64.99,1.0,77.99,0.33,12,3,CHA,Home,Win,1,86.0,18.0,10.0,200.0,8.0,4.0,15.0,65.0,32.0,0.49,53.0,26.0,19.91,12.0,6.0,0.5,28.0,16.0,0.57,12.0,26.0,38.0,53.52,0.56,0.6,0.54,34.29,72.22,11.45,10.66,5.33,9.09,1.32,70.75,70.75,114.59,74.62,39.97,0.51,22.31,1.8,0.8,75.05,90.06,CHA
1998-07-17,Regular,1998,4,11,UTA,Away,Loss,3,67.0,11.0,17.0,200.0,8.0,8.0,23.0,62.0,27.0,0.44,51.0,25.0,15.97,11.0,2.0,0.18,15.0,11.0,0.73,8.0,25.0,33.0,44.0,0.41,0.51,0.45,25.0,58.14,19.86,12.91,12.91,12.12,1.08,40.12,40.12,108.08,127.44,-19.36,0.38,13.19,61.99,0.65,74.39,0.47,7,9,DET,Home,Win,1,79.0,18.0,13.0,200.0,6.0,0.0,15.0,75.0,30.0,0.4,66.0,24.0,20.92,9.0,6.0,0.67,17.0,13.0,0.76,18.0,24.0,42.0,56.0,0.6,0.5,0.44,41.86,75.0,13.62,8.09,0.0,0.0,1.05,55.88,55.88,106.53,90.35,16.18,0.43,18.27,1.38,0.46,74.16,88.99,DET
1998-07-17,Regular,1998,14,1,HOU,Away,Win,3,74.0,17.0,8.0,200.0,10.0,3.0,13.0,62.0,24.0,0.39,44.0,20.0,5.94,18.0,4.0,0.22,28.0,22.0,0.79,10.0,25.0,35.0,49.3,0.71,0.54,0.42,28.57,69.44,9.72,16.13,4.84,5.26,1.19,61.25,61.25,119.37,109.7,9.67,0.4,22.76,61.99,2.12,74.39,1.25,5,9,LAS,Home,Loss,1,68.0,18.0,12.0,200.0,2.0,5.0,22.0,71.0,28.0,0.39,57.0,23.0,13.93,14.0,5.0,0.36,9.0,7.0,0.78,11.0,25.0,36.0,50.7,0.64,0.47,0.43,30.56,71.43,13.8,2.76,6.89,11.36,0.96,43.12,43.12,93.74,102.01,-8.27,0.39,18.55,1.5,0.17,72.54,87.05,HOU
1998-07-18,Regular,1998,8,7,CLE,Away,Loss,1,57.0,5.0,16.0,200.0,9.0,4.0,27.0,55.0,22.0,0.4,46.0,20.0,12.96,9.0,2.0,0.22,16.0,11.0,0.69,4.0,20.0,24.0,40.0,0.23,0.49,0.42,13.33,66.67,20.5,16.36,7.27,10.53,1.04,17.25,17.25,103.64,130.91,-27.27,0.33,7.25,55.0,0.31,66.0,0.56,8,9,DET,Home,Win,0,72.0,11.0,14.0,200.0,5.0,2.0,14.0,54.0,20.0,0.37,38.0,15.0,3.91,16.0,5.0,0.31,35.0,27.0,0.77,10.0,26.0,36.0,60.0,0.55,0.58,0.42,33.33,86.67,16.79,6.96,2.78,4.35,1.33,44.88,44.88,100.15,79.29,20.86,0.34,17.3,0.79,0.36,71.89,86.27,DET
1998-07-18,Regular,1998,8,9,NYL,Away,Win,1,69.0,11.0,18.0,200.0,9.0,2.0,28.0,51.0,26.0,0.51,49.0,25.0,23.98,2.0,1.0,0.5,23.0,16.0,0.7,5.0,23.0,28.0,51.85,0.42,0.62,0.52,23.81,69.7,22.75,17.65,3.92,4.88,1.35,34.38,34.38,135.32,123.55,11.77,0.41,15.74,50.99,0.61,61.19,0.5,11,3,PHO,Home,Loss,2,63.0,19.0,16.0,200.0,9.0,0.0,20.0,56.0,21.0,0.38,41.0,18.0,5.95,15.0,3.0,0.2,28.0,18.0,0.64,10.0,16.0,26.0,48.15,0.9,0.51,0.4,30.3,76.19,18.98,13.08,0.0,0.0,1.12,34.5,34.5,91.57,100.29,-8.72,0.34,24.15,1.19,0.56,68.8,82.56,NYL
1998-07-18,Regular,1998,15,1,HOU,Away,Win,0,75.0,12.0,16.0,200.0,12.0,5.0,9.0,60.0,25.0,0.42,41.0,18.0,5.88,19.0,7.0,0.37,21.0,18.0,0.86,9.0,27.0,36.0,50.0,0.48,0.58,0.47,30.0,64.29,18.77,20.0,8.33,8.33,1.25,59.88,59.88,125.02,73.35,51.67,0.37,15.24,59.99,0.75,71.99,0.75,4,11,SAC,Home,Loss,2,44.0,13.0,22.0,200.0,10.0,6.0,15.0,66.0,18.0,0.27,60.0,18.0,12.0,6.0,0.0,0.0,10.0,8.0,0.8,15.0,21.0,36.0,50.0,0.72,0.32,0.27,35.71,70.0,23.81,14.16,8.5,14.63,0.67,21.0,21.0,62.32,106.23,-43.91,0.25,13.46,0.59,0.45,70.6,84.72,HOU
1998-07-19,Regular,1998,13,3,CHA,Away,Loss,1,69.0,15.0,15.0,200.0,9.0,2.0,21.0,73.0,28.0,0.38,61.0,26.0,15.97,12.0,2.0,0.17,17.0,11.0,0.65,14.0,16.0,30.0,51.72,0.54,0.45,0.4,36.84,80.0,15.71,12.33,2.74,4.35,0.95,34.38,34.38,94.53,116.45,-21.92,0.38,15.7,72.99,1.0,87.59,0.6,8,8,CLE,Home,Win,0,85.0,25.0,19.0,200.0,9.0,3.0,19.0,56.0,30.0,0.54,46.0,25.0,19.91,10.0,5.0,0.5,23.0,20.0,0.87,4.0,24.0,28.0,48.28,0.83,0.7,0.58,20.0,63.16,22.32,11.22,3.74,4.92,1.52,64.88,64.88,105.95,86.0,19.95,0.42,27.81,1.32,0.47,80.23,96.28,CLE
1998-07-19,Regular,1998,4,12,UTA,Away,Win,1,99.0,19.0,20.0,200.0,9.0,5.0,18.0,59.0,33.0,0.56,53.0,29.0,26.93,6.0,4.0,0.67,39.0,29.0,0.74,12.0,31.0,43.0,61.43,0.58,0.73,0.59,48.0,68.89,20.8,15.26,8.48,10.42,1.68,79.38,79.38,167.85,149.2,18.65,0.49,23.5,58.98,0.95,70.78,0.45,2,13,WAS,Home,Loss,1,88.0,8.0,13.0,200.0,8.0,4.0,30.0,75.0,30.0,0.4,48.0,20.0,2.87,27.0,10.0,0.37,24.0,18.0,0.75,14.0,13.0,27.0,38.57,0.27,0.55,0.47,31.11,52.0,13.19,11.01,5.51,7.55,1.17,38.5,38.5,121.16,136.31,-15.15,0.41,9.36,0.62,0.62,72.63,87.16,UTA
